amplitude,phase,timestamp,validflag,ttlin,mark,ttlout
-0.16474517570059016,5.762921555629702,224574,-2,1,,0
-0.17068161210287333,5.802941844210464,224614,-2,1,,0
-0.17635182017202905,5.842962132791226,224654,-2,1,,0
-0.18173914605306415,5.882982421371988,224694,-2,1,,0
-0.18682689102053793,5.92300270995275,224734,-2,1,,0
-0.19159599196910398,5.963022998533512,224774,-2,1,,0
-0.19602283793848285,6.0030432871142745,224814,-2,1,,0
-0.20007742650344945,6.043063575695037,224854,-2,1,,0
-0.20372203879173084,6.083083864275799,224894,-2,1,,0
-0.20691057468673923,6.123104152856561,224934,-2,1,,0
-0.20958864298582497,6.163124441437323,224974,-2,1,,0
-0.2116944480555345,6.203144730018085,225014,-2,1,,0
-0.2131604583667573,6.243165018598847,225054,-2,1,,0
-0.21391578687054796,0.0,225094,-2,1,Z,0
-0.2138891620774408,0.04133674544197096,225134,-2,1,,0
-0.2130123252153265,0.08267349088394192,225174,-2,1,,0
-0.21122365574588775,0.12401023632591288,225214,-2,1,,0
-0.20847180692702488,0.16534698176788384,225254,-2,1,,0
-0.20471912633024378,0.2066837272098548,225294,-2,1,,0
-0.19994464369581658,0.24802047265182578,225334,-2,1,,0
-0.19414642977893373,0.2893572180937967,225374,-2,1,,0
-0.18734316359219114,0.3306939635357677,225414,-2,1,,0
-0.17957478959711812,0.37203070897773866,225454,-2,1,,0
-0.17090219821615965,0.4133674544197096,225494,-2,1,,0
-0.16140591933769846,0.4547041998616806,225534,-2,1,,0
-0.15118387581599216,0.49604094530365156,225574,-2,1,,0
-0.1403482988198068,0.5373776907456225,225614,-2,1,,0
-0.12902195591710103,0.5787144361875934,225654,-2,1,,0
-0.11733388302594566,0.6200511816295644,225694,-2,1,,0
-0.10541484038986142,0.6613879270715354,225734,-2,1,,0
-0.09339272881802312,0.7027246725135063,225774,-2,1,,0
-0.08138820463095675,0.7440614179554773,225814,-2,1,,0
-0.06951071998065828,0.7853981633974483,225854,-2,1,,0
-0.057855190227208676,0.8267349088394192,225894,-2,1,,0
-0.04649945340349253,0.8680716542813902,225934,-2,1,,0
-0.03550264073216824,0.9094083997233612,225974,-2,1,,0
-0.02490452447502938,0.9507451451653322,226014,-2,1,,0
-0.01472585327471081,0.9920818906073031,226054,-2,1,,0
-0.004969628957123221,1.033418636049274,226094,-2,1,,0
0.004376774155949515,1.074755381491245,226134,-2,1,,0
0.013338792899904516,1.1160921269332158,226174,-2,1,,0
0.021951344782219873,1.1574288723751867,226214,-2,1,,0
0.030255192430046398,1.1987656178171575,226254,-2,1,,0
0.03829322552421538,1.2401023632591284,226294,0,1,,0
0.04610688289440974,1.2814391087010992,226334,0,1,,0
0.05373292434877249,1.32277585414307,226374,0,1,,0
0.061200736420091016,1.364112599585041,226414,0,1,,0
0.06853032019236424,1.4054493450270118,226454,0,1,,0
0.07573106501066998,1.4467860904689827,226494,0,1,,0
0.08280136193651091,1.4881228359109535,226534,0,1,,0
0.08972905835939206,1.5294595813529244,226574,0,1,,0
0.09649270340037505,1.5707963267948952,226614,0,1,,0
0.1030634857561387,1.612133072236866,226654,0,1,,0
0.10940772428111288,1.653469817678837,226694,0,1,,0
0.11548973930685509,1.6948065631208078,226734,0,1,,0
0.12127491129481154,1.7361433085627787,226774,0,1,,0
0.1267327240751867,1.7774800540047495,226814,0,1,,0
0.13183959306360993,1.8188167994467204,226854,0,1,,0
0.1365812941326679,1.8601535448886912,226894,0,1,,0
0.14095483518131408,1.901490290330662,226934,0,1,,0
0.14496964816859503,1.942827035772633,226974,0,1,,0
0.1486480221904893,1.9841637812146038,227014,0,1,,0
0.1520247454092613,2.025500526656575,227054,0,1,,0
0.15514597238692798,2.066837272098546,227094,0,1,,0
0.1580673806640176,2.108174017540517,227134,0,1,,0
0.1608517234197863,2.149510762982488,227174,0,1,,0
0.16356592120098432,2.190847508424459,227214,-2,1,,0
0.16627786290658977,2.2321842538664303,227254,-2,1,,0
0.16905310292385764,2.2735209993084013,227294,-2,1,,0
0.17195164663559465,2.3148577447503724,227334,-2,1,,0
0.17502501026523065,2.3561944901923435,227374,-2,1,,0
0.17831372369979817,2.3975312356343146,227414,-2,1,,0
0.18184541769597648,2.4388679810762857,227454,-2,1,,0
0.18563360147651312,2.4802047265182567,227494,-2,1,,0
0.18967719537722938,2.521541471960228,227534,-2,1,,0
0.19396083845037224,2.562878217402199,227574,-2,1,,0
0.19845594548089007,2.60421496284417,227614,-2,1,,0
0.2031224444458212,2.645551708286141,227654,-2,1,,0
0.2079110866022262,2.686888453728112,227694,-2,1,,0
0.21276618937448563,2.728225199170083,227734,-2,1,,0
0.2176286488348874,2.7695619446120543,227774,-2,0,,0
0.22243904509694634,2.8108986900540254,227814,-2,0,,0
0.22714066102310798,2.8522354354959965,227854,-2,0,,0
0.2316822423017249,2.8935721809379675,227894,-2,0,,0
0.2360203445564785,2.9349089263799386,227934,-2,0,,0
0.2401211395160624,2.9762456718219097,227974,-2,0,,0
0.24396158569359808,3.0175824172638808,228014,-2,0,,0
0.24752990741481137,3.058919162705852,228054,-2,0,,0
0.25082536704513503,3.100255908147823,228094,-2,0,,0
0.2538573564407321,3.141592653589794,228134,-2,0,,0
0.2566438725672258,3.182929399031765,228174,-2,0,,0
0.25920947665564414,3.224266144473736,228214,-2,0,,0
0.2615828642739684,3.2656028899157072,228254,-2,0,,0
0.2637941937832069,3.3069396353576783,228294,-2,0,,0
0.26587233182087133,3.3482763807996494,228334,-2,0,,0
0.267842176265914,3.3896131262416205,228374,-2,0,,0
0.2697222097075085,3.4309498716835916,228414,-2,0,,0
0.271522420430782,3.4722866171255626,228454,-2,0,,0
0.27324270450283333,3.5136233625675337,228494,-2,0,,0
0.2748718332586535,3.554960108009505,228534,-2,0,,0
0.27638703721949814,3.596296853451476,228574,-2,0,,0
0.277754222278998,3.637633598893447,228614,-2,0,,0
0.27892879897091377,3.678970344335418,228654,-2,0,,0
0.2798570728164087,3.720307089777389,228694,-2,0,,0
0.2804781149695369,3.76164383521936,228734,-2,0,,0
0.28072600916505003,3.8029805806613313,228774,-2,0,P,0
0.28053235446256536,3.8443173261033023,228814,-2,0,,0
0.27982889417036816,3.8856540715452734,228854,-2,0,,0
0.27855013984222776,3.9269908169872445,228894,-2,0,,0
0.2766358651226729,3.9683275624292156,228934,-2,0,,0
0.27403335678291674,4.009664307871186,228974,-2,0,,0
0.2706993284744167,4.051001053313157,229014,-2,0,,0
0.2666014251651917,4.0923377987551275,229054,-2,0,,0
0.26171927135049133,4.133674544197098,229094,-2,0,,0
0.256045042286462,4.175011289639069,229134,-2,0,,0
0.24958356304263357,4.216348035081039,229174,-2,0,,0
0.242351963588572,4.25768478052301,229214,-2,0,,0
0.23437893812062272,4.299021525964981,229254,-2,0,,0
0.22570367238802122,4.340358271406951,229294,-2,0,,0
0.2163745132329532,4.381695016848922,229334,-2,0,,0
0.20644745963248057,4.423031762290893,229374,-2,0,,0
0.1959845543176009,4.464368507732863,229414,-2,0,,0
0.18505224999900766,4.505705253174834,229454,-2,0,,0
0.17371981511351706,4.5470419986168045,229494,-2,0,,0
0.16205783182615086,4.588378744058775,229534,-2,0,,0
0.15013682494858124,4.629715489500746,229574,-2,0,,0
0.13802604570371163,4.671052234942716,229614,-2,0,,0
0.1257924200942943,4.712388980384687,229654,-2,0,,0
0.1134996591238915,4.753725725826658,229694,-2,0,,0
0.10120751818250646,4.795062471268628,229734,-2,0,,0
0.08897118620259611,4.836399216710599,229774,-2,0,,0
0.07684078207026984,4.8777359621525695,229814,-2,0,,0
0.06486093627726014,4.91907270759454,229854,-2,0,,0
0.05307043964046633,4.960409453036511,229894,-2,0,,0
0.04150194752585534,5.0017461984784815,229934,-2,0,,0
0.030181736578669308,5.043082943920452,229974,-2,0,,0
0.01912952049328054,5.084419689362423,230014,-2,0,,0
0.008358340769173606,5.125756434804393,230054,-2,0,,0
-0.0021254433982239827,5.167093180246364,230094,-2,0,,0
-0.012322035963995275,5.208429925688335,230134,-2,0,,0
-0.022237922581852927,5.249766671130305,230174,-2,0,,0
-0.03188539459407941,5.291103416572276,230214,-2,0,,0
-0.04128185098300874,5.3324401620142465,230254,-2,0,,0
-0.05044885958050847,5.373776907456217,230294,-2,0,,0
-0.0594109712609186,5.415113652898188,230334,-2,0,,0
-0.06819429625425953,5.456450398340158,230374,-2,0,,0
-0.07682486915289254,5.497787143782129,230414,-2,0,,0
-0.08532684746108392,5.5391238892241,230454,-2,0,,0
-0.09372060631816326,5.58046063466607,230494,-2,0,,0
-0.10202080791872316,5.621797380108041,230534,-2,0,,0
-0.11023453680414355,5.663134125550012,230574,-2,0,,0
-0.11835960039434498,5.704470870991982,230614,-2,0,,0
-0.12638309688489172,5.745807616433953,230654,-2,0,,0
-0.1342803492824894,5.7871443618759235,230694,-2,0,,0
-0.14201429459570095,5.828481107317894,230734,-2,0,,0
-0.1495354011539993,5.869817852759865,230774,-2,0,,0
-0.1567821652383634,5.911154598201835,230814,-2,0,,0
-0.1636822116204984,5.952491343643806,230854,-2,0,,0
-0.17015399254053684,5.993828089085777,230894,-2,0,,0
-0.17610904771577782,6.035164834527747,230934,-2,0,,0
-0.1814547559815664,6.076501579969718,230974,-2,0,,0
-0.18609747903312393,6.117838325411689,231014,-2,0,,0
-0.18994597135723076,6.159175070853659,231054,-2,0,,0
-0.19291490956812224,6.20051181629563,231094,-2,0,,0
-0.1949283804902572,6.2418485617376005,231134,-2,0,,0
-0.19592316160090248,0.0,231174,-2,0,Z,0
-0.19585163055501895,0.03653014713476504,231214,-2,0,,0
-0.19468415266056588,0.07306029426953008,231254,-2,0,,0
-0.19241081602128382,0.10959044140429511,231294,-2,0,,0
-0.18904241275662906,0.14612058853906015,231334,-2,0,,0
-0.18461059989350795,0.1826507356738252,231374,-2,0,,0
-0.17916721342523656,0.21918088280859024,231414,-2,0,,0
-0.17278275154194767,0.25571102994335526,231454,-2,0,,0
-0.16554408583118674,0.2922411770781203,231494,-2,0,,0
-0.15755149992339793,0.32877132421288535,231534,-2,0,,0
-0.1489151912688672,0.3653014713476504,231574,-2,0,,0
-0.1397514013341003,0.40183161848241544,231614,-2,0,,0
-0.1301783606810037,0.4383617656171805,231654,-2,0,,0
-0.12031224677148217,0.47489191275194553,231694,-2,0,,0
-0.11026335308888624,0.5114220598867105,231734,-2,0,,0
-0.10013265804795574,0.5479522070214755,231774,-2,0,,0
-0.09000896156037369,0.5844823541562405,231814,-2,0,,0
-0.07996672702911103,0.6210125012910055,231854,-2,0,,0
-0.07006472852125609,0.6575426484257705,231894,-2,0,,0
-0.060345558959007575,0.6940727955605355,231934,-2,0,,0
-0.050836007787047575,0.7306029426953005,231974,-2,0,,0
-0.04154826837364877,0.7671330898300655,232014,-2,0,,0
-0.03248188912065211,0.8036632369648304,232054,-2,0,,0
-0.023626340559419978,0.8401933840995954,232094,-2,0,,0
-0.014964036032658841,0.8767235312343604,232134,-2,0,,0
-0.00647361796815063,0.9132536783691254,232174,-2,0,,0
0.0018666931968697332,0.9497838255038904,232218,-2,0,,0
0.010075893716288227,0.9863139726386554,232254,0,0,,0
0.018167332551831523,1.0228441197734204,232294,0,0,,0
0.026146366274649415,1.0593742669081854,232334,0,0,,0
0.03400867981304273,1.0959044140429504,232374,0,0,,0
0.04173938058729547,1.1324345611777153,232414,0,0,,0
0.049312927540093345,1.1689647083124803,232454,0,0,,0
0.05669390653372043,1.2054948554472453,232494,0,0,,0
0.0638386124099184,1.2420250025820103,232534,0,0,,0
0.0706973486575655,1.2785551497167753,232574,0,0,,0
0.07721731099464585,1.3150852968515403,232614,0,0,,0
0.08334588388851545,1.3516154439863053,232654,0,0,,0
0.08903415135758759,1.3881455911210703,232693,0,0,,0
0.09424040703096183,1.4246757382558353,232733,0,0,,0
0.09893344446623946,1.4612058853906003,232773,0,0,,0
0.1030954175111201,1.4977360325253652,232813,0,0,,0
0.10672408168020361,1.5342661796601302,232853,0,0,,0
0.10983426002546717,1.5707963267948952,232893,0,0,,0
0.11245841906577615,1.6073264739296602,232933,0,0,,0
0.11464628969862183,1.6438566210644252,232973,0,0,,0
0.1164635218976389,1.6803867681991902,233014,0,0,,0
0.11798941736854761,1.7169169153339552,233053,0,0,,0
0.11931383804642949,1.7534470624687202,233093,0,0,,0
0.12053343728650442,1.7899772096034852,233133,0,0,,0
0.12174740198860104,1.8265073567382502,233173,0,0,,0
0.12305292526763567,1.8630375038730151,233213,0,0,,0
0.12454064875090529,1.8995676510077801,233253,0,0,,0
0.126290319917905,1.9360977981425451,233293,0,0,,0
0.12836690260136302,1.9726279452773101,233334,0,0,,0
0.1308173581050836,2.009158092412075,233373,0,0,,0
0.13366828138421927,2.0456882395468403,233413,0,0,,0
0.13692453309583555,2.0822183866816055,233453,0,0,,0
0.1405689563875596,2.1187485338163707,233493,0,0,,0
0.1445632098536824,2.155278680951136,233533,0,0,,0
0.1488496882783991,2.191808828085901,233573,0,0,,0
0.15335444388126343,2.2283389752206664,233613,0,0,,0
0.1579909660234401,2.2648691223554316,233653,0,0,,0
0.1626646297537677,2.301399269490197,233693,0,0,,0
0.16727758581651675,2.337929416624962,233733,0,0,,0
0.17173383892268956,2.374459563759727,233773,0,0,,0
0.17594424866961883,2.4109897108944924,233813,0,0,,0
0.17983118921497915,2.4475198580292576,233853,0,0,,0
0.1833326196355453,2.484050005164023,233893,0,0,,0
0.1864053460236697,2.520580152298788,233933,0,0,,0
0.18902729726723913,2.5571102994335533,233973,0,0,,0
0.1911986869547385,2.5936404465683185,234013,0,0,,0
0.19294199126031739,2.6301705937030837,234053,0,0,,0
0.19430073393852476,2.666700740837849,234093,0,0,,0
0.19533713143670764,2.703230887972614,234133,0,0,,0
0.19612871033344476,2.7397610351073793,234173,0,0,,0
0.19676406270741517,2.7762911822421446,234213,0,0,,0
0.19733794983055994,2.8128213293769098,234253,-2,0,,0
0.19794599843419797,2.849351476511675,234293,-2,0,,0
0.19867925498576605,2.88588162364644,234333,-2,0,,0
0.19961887089188005,2.9224117707812054,234373,-2,0,,0
0.20083118500183286,2.9589419179159706,234413,-2,0,,0
0.20236344966220582,2.995472065050736,234453,-2,0,,0
0.20424041402099105,3.032002212185501,234493,-2,0,,0
0.2064619350969764,3.0685323593202662,234533,-2,0,,0
0.209001735656866,3.1050625064550315,234573,-2,0,,0
0.2118073709273151,3.1415926535897967,234614,-2,0,,0
0.21480140661641303,3.178122800724562,234653,-2,0,,0
0.21788375172524566,3.214652947859327,234693,-2,0,,0
0.22093503421548338,3.2511830949940923,234733,-2,0,,0
0.22382085854798553,3.2877132421288575,234773,-2,0,,0
0.2263967438239777,3.3242433892636227,234813,-2,0,,0
0.22851351164591724,3.360773536398388,234853,-2,0,,0
0.23002287517682662,3.397303683533153,234893,-2,0,,0
0.23078297586938015,3.4338338306679184,234933,-2,0,P,0
0.2306636219403058,3.4703639778026836,234973,-2,0,,0
0.2295510022044327,3.506894124937449,235013,-2,0,,0
0.2273516790714968,3.543424272072214,235053,-2,0,,0
0.22399570353872675,3.579954419206979,235093,-2,0,,0
0.21943874065937236,3.6164845663417444,235133,-2,0,,0
0.21366314372202197,3.6530147134765096,235173,-2,0,,0
0.20667796658387483,3.689544860611275,235213,-2,0,,0
0.1985179536106443,3.72607500774604,235253,-2,0,,0
0.18924159297722398,3.7626051548808053,235293,-2,0,,0
0.17892835944058663,3.7991353020155705,235333,-2,0,,0
0.16767530525814897,3.8356654491503357,235373,-2,0,,0
0.15559318131129757,3.872195596285101,235413,-2,0,,0
0.14280228385576071,3.908725743419866,235453,-2,0,,0
0.12942822536731027,3.9452558905546313,235493,-2,0,,0
0.11559782094721759,3.9817860376893965,235533,-2,0,,0
0.10143526548253723,4.018316184824162,235573,-2,0,,0
0.08705875246731555,4.0548463319589265,235613,-2,0,,0
0.07257765470360836,4.091376479093691,235653,-2,0,,0
0.058090351910873916,4.127906626228456,235693,-2,0,,0
0.04368275263433642,4.164436773363221,235733,-2,0,,0
0.02942751985504255,4.200966920497986,235773,-2,0,,0
0.015383973390658355,4.23749706763275,235813,-2,0,,0
0.0015986093796468183,4.274027214767515,235853,-2,0,,0
-0.01189385056875781,4.31055736190228,235893,-2,0,,0
-0.025068989379872154,4.347087509037045,235933,-2,0,,0
-0.03791092677167212,4.383617656171809,235973,-2,0,,0
-0.050410383619603996,4.420147803306574,236013,-2,0,,0
-0.06256270755548698,4.456677950441339,236053,-2,0,,0
-0.0743659811635599,4.493208097576104,236093,-2,0,,0
-0.08581932014420966,4.5297382447108685,236133,-2,0,,0
-0.09692144970722635,4.566268391845633,236173,-2,0,,0
-0.10766962456962922,4.602798538980398,236213,-2,0,,0
-0.11805893274687568,4.639328686115163,236253,-2,0,,0
-0.12808199737048356,4.675858833249928,236293,-2,0,,0
-0.1377290655328056,4.712388980384692,236333,-2,0,,0
-0.14698845002541577,4.748919127519457,236373,-2,0,,0
-0.155847269986292,4.785449274654222,236413,-2,0,,0
-0.16429242084147525,4.821979421788987,236453,-2,0,,0
-0.17231169317179365,4.858509568923751,236493,-2,0,,0
-0.17989495459949967,4.895039716058516,236533,-2,0,,0
-0.18703530850752903,4.931569863193281,236573,-2,0,,0
-0.193730148113961,4.968100010328046,236613,-2,0,,0
-0.19998203359960737,5.0046301574628105,236653,-2,0,,0
-0.2057993328802562,5.041160304597575,236693,-2,0,,0
-0.21119658231346308,5.07769045173234,236733,-2,0,,0
-0.21619454111388234,5.114220598867105,236773,-2,0,,0
-0.2208199314597128,5.1507507460018696,236813,-2,0,,0
-0.22510487416433914,5.187280893136634,236853,-2,0,,0
-0.22908604639693345,5.223811040271399,236893,-2,0,,0
-0.23280360242492854,5.260341187406164,236933,-2,0,,0
-0.23629991004615628,5.296871334540929,236973,-2,0,,0
-0.23961816379738793,5.333401481675693,237013,-2,0,,0
-0.24280094089376536,5.369931628810458,237053,-2,0,,0
-0.24588876710301066,5.406461775945223,237093,-2,0,,0
-0.24891875752002923,5.442991923079988,237133,-2,0,,0
-0.2519233917893414,5.4795220702147525,237173,-2,0,,0
-0.25492947518031633,5.516052217349517,237213,-2,0,,0
-0.2579573266214803,5.552582364484282,237253,-2,0,,0
-0.26102022298673344,5.589112511619047,237293,-2,0,,0
-0.26412411627302157,5.6256426587538115,237333,-2,0,,0
-0.2672676274856344,5.662172805888576,237373,-2,0,,0
-0.27044230868342795,5.698702953023341,237413,-2,0,,0
-0.2736331532917376,5.735233100158106,237453,-2,0,,0
-0.27681932493261047,5.771763247292871,237493,-2,0,,0
-0.27997506700885955,5.808293394427635,237533,-2,0,,0
-0.28307074935241777,5.8448235415624,237573,-2,0,,0
-0.2860740045332431,5.881353688697165,237613,-2,0,,0
-0.28895090493555187,5.91788383583193,237653,-2,0,,0
-0.2916671323556581,5.954413982966694,237693,-2,0,,0
-0.29418909448678643,5.990944130101459,237733,-2,0,,0
-0.2964849469895616,6.027474277236224,237773,-2,0,,0
-0.2985254856120425,6.064004424370989,237813,-2,0,,0
-0.3002848796992206,6.1005345715057535,237853,-2,0,,0
-0.3017412260846886,6.137064718640518,237893,-2,0,,0
-0.30287691045428844,6.173594865775283,237933,-2,0,,0
-0.3036787714944767,6.210125012910048,237973,-2,0,,0
-0.30413807119143554,6.246655160044813,238013,-2,0,,0
-0.3042502822642297,0.0,238053,-2,0,Z,0
-0.3040147106627177,0.03529879386055947,238093,-2,0,,0
-0.3034339771383692,0.07059758772111895,238133,-2,0,,0
-0.302513386937124,0.10589638158167841,238173,-2,0,,0
-0.3012602205340289,0.1411951754422379,238213,-2,0,,0
-0.29968298092732515,0.17649396930279737,238253,-2,0,,0
-0.29779063426365915,0.21179276316335685,238293,-2,0,,0
-0.29559188043634416,0.24709155702391633,238333,-2,0,,0
-0.29309448877810096,0.2823903508844758,238373,-2,0,,0
-0.2903047310866925,0.31768914474503523,238413,-2,0,,0
-0.2872269400429057,0.3529879386055947,238453,-2,0,,0
-0.28386321571355394,0.38828673246615414,238493,-2,0,,0
-0.2802132964301092,0.4235855263267136,238533,-2,0,,0
-0.2762746030946236,0.45888432018727304,238573,-2,0,,0
-0.2720424581326965,0.4941831140478325,238613,-2,0,,0
-0.2675104721746736,0.529481907908392,238653,-2,0,,0
-0.26267108342351303,0.5647807017689515,238693,-2,0,,0
-0.25751622690976744,0.6000794956295109,238733,-2,0,,0
-0.25203810380330577,0.6353782894900704,238773,-2,0,,0
-0.24623001500738154,0.6706770833506298,238813,-2,0,,0
-0.24008721874183886,0.7059758772111893,238853,-2,0,,0
-0.2336077690257608,0.7412746710717487,238893,-2,0,,0
-0.22679329113140317,0.7765734649323082,238933,-2,0,,0
-0.2196496513560465,0.8118722587928676,238973,-2,0,,0
-0.21218748190488282,0.8471710526534271,239013,-2,0,,0
-0.2044225272456272,0.8824698465139865,239053,-2,0,,0
-0.19637578581771978,0.917768640374546,239093,-2,0,,0
-0.1880734301730159,0.9530674342351054,239133,-2,0,,0
-0.17954649909842493,0.9883662280956649,239173,-2,0,,0
-0.17083036653622813,1.0236650219562244,239213,-2,0,,0
-0.16196400361259936,1.058963815816784,239253,-2,0,,0
-0.15298906120003652,1.0942626096773436,239293,-2,0,,0
-0.1439488105513948,1.1295614035379031,239333,-2,0,,0
-0.13488698804967825,1.1648601973984627,239373,-2,0,,0
-0.12584659647465568,1.2001589912590223,239413,-2,0,,0
-0.11686871894486006,1.2354577851195818,239453,-2,0,,0
-0.10799140252837994,1.2707565789801414,239493,0,0,,0
-0.09924866625809259,1.306055372840701,239533,0,0,,0
-0.09066968293870062,1.3413541667012605,239573,0,0,,0
-0.08227817587743834,1.37665296056182,239613,0,0,,0
-0.07409206087061437,1.4119517544223796,239653,0,0,,0
-0.066123350964153,1.4472505482829392,239693,0,0,,0
-0.05837832735085664,1.4825493421434988,239733,0,0,,0
-0.05085796505203274,1.5178481360040583,239773,0,0,,0
-0.04355858760450021,1.5531469298646179,239813,0,0,,0
-0.03647271170132853,1.5884457237251774,239853,0,0,,0
-0.029590031446536155,1.623744517585737,239893,0,0,,0
-0.02289848332333468,1.6590433114462966,239933,0,0,,0
-0.01638532774801955,1.6943421053068561,239973,0,0,,0
-0.010038181612313478,1.7296408991674157,240013,0,0,,0
-0.003845938716307073,1.7649396930279753,240053,0,0,,0
0.0022004785640782377,1.8002384868885348,240093,0,0,,0
0.0081075829179066,1.8355372807490944,240133,0,0,,0
0.013879034315179298,1.870836074609654,240173,0,0,,0
0.019515618350751163,1.9061348684702135,240213,0,0,,0
0.02501549102066651,1.941433662330773,240253,0,0,,0
0.030374672486162206,1.9767324561913326,240293,0,0,,0
0.035587755234256765,2.012031250051892,240333,0,0,,0
0.040648776607907014,2.0473300439124515,240373,0,0,,0
0.045552192995153194,2.082628837773011,240413,0,0,,0
0.050293883943976055,2.1179276316335707,240453,0,0,,0
0.054872109820444964,2.1532264254941302,240493,0,0,,0
0.05928834681660819,2.18852521935469,240533,0,0,,0
0.06354792831875507,2.2238240132152494,240573,0,0,,0
0.06766043173391463,2.259122807075809,240613,0,0,,0
0.07163976439702785,2.2944216009363685,240653,0,0,,0
0.07550392039962894,2.329720394796928,240693,0,0,,0
0.07927440108662782,2.3650191886574876,240733,0,0,,0
0.08297531434412304,2.400317982518047,240773,0,0,,0
0.08663219028880861,2.4356167763786067,240813,0,0,,0
0.0902705721459222,2.4709155702391663,240853,0,0,,0
0.09391445956816873,2.506214364099726,240893,0,0,,0
0.09758469611393311,2.5415131579602854,240933,0,0,,0
0.10129740197593505,2.576811951820845,240973,0,0,,0
0.10506255650859388,2.6121107456814046,241013,0,0,,0
0.10888283215325481,2.647409539541964,241053,0,0,,0
0.11275277188994687,2.6827083334025237,241093,0,0,,0
0.1166583866343976,2.7180071272630832,241133,0,0,,0
0.12057722772651325,2.753305921123643,241173,0,0,,0
0.12447896386704624,2.7886047149842024,241213,0,0,,0
0.1283264629171689,2.823903508844762,241253,0,0,,0
0.13207734849339373,2.8592023027053215,241293,0,0,,0
0.13568597103910354,2.894501096565881,241333,0,0,,0
0.13910570486300441,2.9297998904264406,241373,0,0,,0
0.14229145828262035,2.965098684287,241413,0,0,,0
0.14520226511654094,3.0003974781475597,241453,0,0,,0
0.14780381368913237,3.0356962720081193,241493,0,0,,0
0.15007076524963928,3.070995065868679,241533,0,0,,0
0.15198871784288118,3.1062938597292384,241573,0,0,,0
0.1535556843060648,3.141592653589798,241613,0,0,,0
0.15478297381463496,3.1768914474503576,241653,0,0,,0
0.155695394379563,3.212190241310917,241693,0,0,,0
0.15633072757617325,3.2474890351714767,241733,0,0,,0
0.15673846483907794,3.2827878290320363,241773,-2,0,,0
0.15697783486808417,3.318086622892596,241813,-2,0,,0
0.157115191844979,3.3533854167531554,241853,-2,0,,0
0.15722087198329396,3.388684210613715,241893,-2,0,,0
0.15736565920921675,3.4239830044742745,241933,-2,0,,0
0.15761702748323236,3.459281798334834,241973,-2,0,,0
0.15803534571743325,3.4945805921953936,242013,-2,0,,0
0.15867024014513123,3.529879386055953,242052,-2,0,,0
0.15955730758815917,3.5651781799165128,242093,-2,0,,0
0.16071536113873117,3.6004769737770723,242133,-2,0,,0
0.16214436771256696,3.635775767637632,242173,-2,0,,0
0.16382420570481243,3.6710745614981914,242213,-2,0,,0
0.16571433209477388,3.706373355358751,242253,-2,0,,0
0.16775440376721582,3.7416721492193106,242292,-2,0,,0
0.16986584987386338,3.77697094307987,242333,-2,0,,0
0.17195434330874532,3.8122697369404297,242373,-2,0,,0
0.17391307246590204,3.8475685308009893,242413,-2,0,,0
0.17562667197959772,3.882867324661549,242453,-2,0,,0
0.17697563549947823,3.9181661185221084,242493,-2,0,,0
0.17784100676311584,3.953464912382668,242533,-2,0,,0
0.17810912886500377,3.9887637062432275,242572,-2,0,P,0
0.17767622668954666,4.024062500103787,242613,-2,0,,0
0.17645260435324472,4.059361293964346,242653,-2,0,,0
0.17436625790882168,4.094660087824906,242693,-2,0,,0
0.17136573257479149,4.129958881685465,242732,-2,0,,0
0.16742209184051474,4.165257675546025,242773,-2,0,,0
0.1625299109132502,4.2005564694065844,242813,-2,0,,0
0.15670725666866173,4.235855263267144,242853,-2,0,,0
0.1499946678204614,4.271154057127704,242893,-2,0,,0
0.1424531996056486,4.306452850988263,242933,-2,0,,0
0.134161644105078,4.341751644848823,242972,-2,0,,0
0.1252130778099252,4.377050438709382,243012,-2,0,,0
0.11571091998638981,4.412349232569942,243052,-2,0,,0
0.1057647070545274,4.447648026430501,243092,-2,0,,0
0.09548579844194466,4.482946820291061,243132,-2,0,,0
0.08498322771456324,4.5182456141516205,243172,-2,0,,0
0.07435989942472528,4.55354440801218,243212,-2,0,,0
0.06370930792479698,4.58884320187274,243252,-2,0,,0
0.05311292086738219,4.624141995733299,243292,-2,0,,0
0.0426383292804139,4.659440789593859,243333,-2,0,,0
0.03233822040973529,4.694739583454418,243372,-2,0,,0
0.022250181675214798,4.730038377314978,243412,-2,0,,0
0.012397296908663227,4.7653371711755375,243452,-2,0,,0
0.002789452292401266,4.800635965036097,243492,-2,0,,0
-0.006574768368745317,4.835934758896657,243532,-2,0,,0
-0.015705749072744524,4.871233552757216,243572,-2,0,,0
-0.024620237659887367,4.906532346617776,243612,-2,0,,0
-0.033338651440544785,4.941831140478335,243652,0,0,,0
-0.04188246922606854,4.977129934338895,243692,-2,0,,0
-0.050271873502065446,5.012428728199454,243732,0,0,,0
-0.05852378345704636,5.047727522060014,243772,0,0,,0
-0.0666503881745362,5.0830263159205735,243812,-2,0,,0
-0.07465825159297632,5.118325109781133,243852,0,0,,0
-0.0825480192939527,5.153623903641693,243892,0,0,,0
-0.09031471448063835,5.188922697502252,243932,0,0,,0
-0.09794856939977967,5.224221491362812,243972,0,0,,0
-0.10543630157599705,5.259520285223371,244012,0,0,,0
